

   TLevel      Time           dt       Iter    ItCum
   2730  0.27520000E+02  0.100000E-01    4    12478
   2731  0.27530000E+02  0.100000E-01    4    12482
   2732  0.27540000E+02  0.100000E-01    4    12486
   2733  0.27550000E+02  0.100000E-01    4    12490
   2734  0.27560000E+02  0.100000E-01    4    12494
   2735  0.27570000E+02  0.100000E-01    4    12498
   2736  0.27580000E+02  0.100000E-01    4    12502
   2737  0.27590000E+02  0.100000E-01    5    12507
   2738  0.27600000E+02  0.100000E-01    5    12512
   2739  0.27610000E+02  0.100000E-01    4    12516
   2740  0.27620000E+02  0.100000E-01    4    12520
   2741  0.27630000E+02  0.100000E-01    4    12524
   2742  0.27640000E+02  0.100000E-01    4    12528
   2743  0.27650000E+02  0.100000E-01    4    12532
   2744  0.27660000E+02  0.100000E-01    4    12536
   2745  0.27670000E+02  0.100000E-01    4    12540
   2746  0.27680000E+02  0.100000E-01    4    12544
   2747  0.27690000E+02  0.100000E-01    4    12548
   2748  0.27700000E+02  0.100000E-01    4    12552
   2749  0.27710000E+02  0.100000E-01    4    12556
   2750  0.27720000E+02  0.100000E-01    4    12560
   2751  0.27730000E+02  0.100000E-01    5    12565
   2752  0.27740000E+02  0.100000E-01    5    12570
   2753  0.27750000E+02  0.100000E-01    6    12576
   2754  0.27760000E+02  0.100000E-01    6    12582
   2755  0.27770000E+02  0.100000E-01    4    12586
   2756  0.27780000E+02  0.100000E-01    4    12590
   2757  0.27790000E+02  0.100000E-01    4    12594
   2758  0.27800000E+02  0.100000E-01    4    12598
   2759  0.27810000E+02  0.100000E-01    4    12602
   2760  0.27820000E+02  0.100000E-01    5    12607
   2761  0.27830000E+02  0.100000E-01    5    12612
   2762  0.27840000E+02  0.100000E-01    5    12617
   2763  0.27850000E+02  0.100000E-01    6    12623
   2764  0.27860000E+02  0.100000E-01    6    12629
   2765  0.27870000E+02  0.100000E-01    5    12634
   2766  0.27880000E+02  0.100000E-01    5    12639
   2767  0.27890000E+02  0.100000E-01    6    12645
   2768  0.27900000E+02  0.100000E-01    4    12649
   2769  0.27910000E+02  0.100000E-01    4    12653
   2770  0.27920000E+02  0.100000E-01    5    12658
   2771  0.27930000E+02  0.100000E-01    5    12663
   2772  0.27940000E+02  0.100000E-01    4    12667
   2773  0.27950000E+02  0.100000E-01    5    12672
   2774  0.27960000E+02  0.100000E-01    5    12677
   2775  0.27970000E+02  0.100000E-01    5    12682
   2776  0.27980000E+02  0.100000E-01    5    12687
   2777  0.27990000E+02  0.100000E-01    5    12692
   2778  0.28000000E+02  0.100000E-01    5    12697
   2779  0.28010000E+02  0.100000E-01    6    12703
   2780  0.28020000E+02  0.100000E-01    4    12707
   2781  0.28030000E+02  0.100000E-01    4    12711
   2782  0.28040000E+02  0.100000E-01    4    12715
   2783  0.28050000E+02  0.100000E-01    4    12719
   2784  0.28060000E+02  0.100000E-01    4    12723
   2785  0.28070000E+02  0.100000E-01    4    12727
   2786  0.28080000E+02  0.100000E-01    4    12731
   2787  0.28090000E+02  0.100000E-01    4    12735
   2788  0.28100000E+02  0.100000E-01    4    12739
   2789  0.28110000E+02  0.100000E-01    4    12743
   2790  0.28120000E+02  0.100000E-01    4    12747
   2791  0.28130000E+02  0.100000E-01    5    12752
   2792  0.28140000E+02  0.100000E-01    5    12757
   2793  0.28150000E+02  0.100000E-01    4    12761
   2794  0.28160000E+02  0.100000E-01    5    12766
   2795  0.28170000E+02  0.100000E-01    7    12773
   2796  0.28180000E+02  0.100000E-01    4    12777
   2797  0.28190000E+02  0.100000E-01    4    12781
   2798  0.28200000E+02  0.100000E-01    5    12786
   2799  0.28210000E+02  0.100000E-01    5    12791
   2800  0.28220000E+02  0.100000E-01    5    12796
   2801  0.28230000E+02  0.100000E-01    6    12802
   2802  0.28240000E+02  0.100000E-01    5    12807
   2803  0.28250000E+02  0.100000E-01    5    12812
   2804  0.28260000E+02  0.100000E-01    5    12817
   2805  0.28270000E+02  0.100000E-01    5    12822
   2806  0.28280000E+02  0.100000E-01    7    12829
   2807  0.28290000E+02  0.100000E-01    5    12834
   2808  0.28300000E+02  0.100000E-01    7    12841
   2809  0.28310000E+02  0.100000E-01    4    12845
   2810  0.28320000E+02  0.100000E-01    4    12849
   2811  0.28330000E+02  0.100000E-01    4    12853
   2812  0.28340000E+02  0.100000E-01    4    12857
   2813  0.28350000E+02  0.100000E-01    4    12861
   2814  0.28360000E+02  0.100000E-01    5    12866
   2815  0.28370000E+02  0.100000E-01    6    12872
   2816  0.28380000E+02  0.100000E-01    6    12878
   2817  0.28390000E+02  0.100000E-01    4    12882
   2818  0.28400000E+02  0.100000E-01    4    12886
   2819  0.28410000E+02  0.100000E-01    4    12890
   2820  0.28420000E+02  0.100000E-01    4    12894
   2821  0.28430000E+02  0.100000E-01    4    12898
   2822  0.28440000E+02  0.100000E-01    4    12902
   2823  0.28450000E+02  0.100000E-01    4    12906
   2824  0.28460000E+02  0.100000E-01    4    12910
   2825  0.28470000E+02  0.100000E-01    4    12914
   2826  0.28480000E+02  0.100000E-01    5    12919
   2827  0.28490000E+02  0.100000E-01    5    12924
   2828  0.28500000E+02  0.100000E-01    5    12929
   2829  0.28510000E+02  0.100000E-01    4    12933
   2830  0.28520000E+02  0.100000E-01    5    12938
   2831  0.28530000E+02  0.100000E-01    5    12943
   2832  0.28540000E+02  0.100000E-01    4    12947
   2833  0.28550000E+02  0.100000E-01    4    12951
   2834  0.28560000E+02  0.100000E-01    5    12956
   2835  0.28570000E+02  0.100000E-01    5    12961
   2836  0.28580000E+02  0.100000E-01    5    12966
   2837  0.28590000E+02  0.100000E-01    4    12970
   2838  0.28600000E+02  0.100000E-01    4    12974
   2839  0.28610000E+02  0.100000E-01    4    12978
   2840  0.28620000E+02  0.100000E-01    4    12982
   2841  0.28630000E+02  0.100000E-01    4    12986
   2842  0.28640000E+02  0.100000E-01    4    12990
   2843  0.28650000E+02  0.100000E-01    5    12995
   2844  0.28660000E+02  0.100000E-01    5    13000
   2845  0.28670000E+02  0.100000E-01    4    13004
   2846  0.28680000E+02  0.100000E-01    4    13008
   2847  0.28690000E+02  0.100000E-01    4    13012
   2848  0.28700000E+02  0.100000E-01    4    13016
   2849  0.28710000E+02  0.100000E-01    4    13020
   2850  0.28720000E+02  0.100000E-01    4    13024
   2851  0.28730000E+02  0.100000E-01    5    13029
   2852  0.28740000E+02  0.100000E-01    6    13035
   2853  0.28750000E+02  0.100000E-01    4    13039
   2854  0.28760000E+02  0.100000E-01    5    13044
   2855  0.28770000E+02  0.100000E-01    5    13049
   2856  0.28780000E+02  0.100000E-01    6    13055
   2857  0.28790000E+02  0.100000E-01    4    13059
   2858  0.28800000E+02  0.100000E-01    4    13063
   2859  0.28810000E+02  0.100000E-01    4    13067
   2860  0.28820000E+02  0.100000E-01    4    13071
   2861  0.28830000E+02  0.100000E-01    4    13075
   2862  0.28840000E+02  0.100000E-01    4    13079
   2863  0.28850000E+02  0.100000E-01    5    13084
   2864  0.28860000E+02  0.100000E-01    6    13090
   2865  0.28870000E+02  0.100000E-01    7    13097
   2866  0.28880000E+02  0.100000E-01    6    13103
   2867  0.28890000E+02  0.100000E-01    5    13108
   2868  0.28900000E+02  0.100000E-01    4    13112
   2869  0.28910000E+02  0.100000E-01    4    13116
   2870  0.28920000E+02  0.100000E-01    5    13121
   2871  0.28930000E+02  0.100000E-01    5    13126
   2872  0.28940000E+02  0.100000E-01    5    13131
   2873  0.28950000E+02  0.100000E-01    7    13138
   2874  0.28960000E+02  0.100000E-01    5    13143
   2875  0.28970000E+02  0.100000E-01    5    13148
   2876  0.28980000E+02  0.100000E-01    6    13154
   2877  0.28990000E+02  0.100000E-01    5    13159
   2878  0.29000000E+02  0.100000E-01    5    13164
   2879  0.29010000E+02  0.100000E-01    5    13169
   2880  0.29020000E+02  0.100000E-01    5    13174
   2881  0.29030000E+02  0.100000E-01    7    13181
   2882  0.29040000E+02  0.100000E-01    4    13185
   2883  0.29050000E+02  0.100000E-01    5    13190
   2884  0.29060000E+02  0.100000E-01    5    13195
   2885  0.29070000E+02  0.100000E-01    4    13199
   2886  0.29080000E+02  0.100000E-01    4    13203
   2887  0.29090000E+02  0.100000E-01    4    13207
   2888  0.29100000E+02  0.100000E-01    4    13211
   2889  0.29110000E+02  0.100000E-01    4    13215
   2890  0.29120000E+02  0.100000E-01    4    13219
   2891  0.29130000E+02  0.100000E-01    4    13223
   2892  0.29140000E+02  0.100000E-01    4    13227
   2893  0.29150000E+02  0.100000E-01    5    13232
   2894  0.29160000E+02  0.100000E-01    9    13241
   2895  0.29170000E+02  0.100000E-01    5    13246
   2896  0.29180000E+02  0.100000E-01    4    13250
   2897  0.29190000E+02  0.100000E-01    5    13255
   2898  0.29200000E+02  0.100000E-01    6    13261
   2899  0.29210000E+02  0.100000E-01    6    13267
   2900  0.29220000E+02  0.100000E-01    4    13271
   2901  0.29230000E+02  0.100000E-01    5    13276
   2902  0.29240000E+02  0.100000E-01    5    13281
   2903  0.29250000E+02  0.100000E-01    4    13285
   2904  0.29260000E+02  0.100000E-01    4    13289
   2905  0.29270000E+02  0.100000E-01    5    13294
   2906  0.29280000E+02  0.100000E-01    6    13300
   2907  0.29290000E+02  0.100000E-01    5    13305
   2908  0.29300000E+02  0.100000E-01    5    13310
   2909  0.29310000E+02  0.100000E-01    4    13314
   2910  0.29320000E+02  0.100000E-01    4    13318
   2911  0.29330000E+02  0.100000E-01    4    13322
   2912  0.29340000E+02  0.100000E-01    4    13326
   2913  0.29350000E+02  0.100000E-01    4    13330
   2914  0.29360000E+02  0.100000E-01    4    13334
   2915  0.29370000E+02  0.100000E-01    4    13338
   2916  0.29380000E+02  0.100000E-01    4    13342
   2917  0.29390000E+02  0.100000E-01    5    13347
   2918  0.29400000E+02  0.100000E-01    5    13352
   2919  0.29410000E+02  0.100000E-01    5    13357
   2920  0.29420000E+02  0.100000E-01    4    13361
   2921  0.29430000E+02  0.100000E-01    4    13365
   2922  0.29440000E+02  0.100000E-01    5    13370
   2923  0.29450000E+02  0.100000E-01    5    13375
   2924  0.29460000E+02  0.100000E-01    4    13379
   2925  0.29470000E+02  0.100000E-01    5    13384
   2926  0.29480000E+02  0.100000E-01    6    13390
   2927  0.29490000E+02  0.100000E-01    4    13394
   2928  0.29500000E+02  0.100000E-01    4    13398
   2929  0.29510000E+02  0.100000E-01    4    13402
   2930  0.29520000E+02  0.100000E-01    4    13406
   2931  0.29530000E+02  0.100000E-01    4    13410
   2932  0.29540000E+02  0.100000E-01    5    13415
   2933  0.29550000E+02  0.100000E-01    6    13421
   2934  0.29560000E+02  0.100000E-01    4    13425
   2935  0.29570000E+02  0.100000E-01    4    13429
   2936  0.29580000E+02  0.100000E-01    4    13433
   2937  0.29590000E+02  0.100000E-01    5    13438
   2938  0.29600000E+02  0.100000E-01    5    13443
   2939  0.29610000E+02  0.100000E-01    5    13448
   2940  0.29620000E+02  0.100000E-01    4    13452
   2941  0.29630000E+02  0.100000E-01    4    13456
   2942  0.29640000E+02  0.100000E-01    4    13460
   2943  0.29650000E+02  0.100000E-01    4    13464
   2944  0.29660000E+02  0.100000E-01    4    13468
   2945  0.29670000E+02  0.100000E-01    4    13472
   2946  0.29680000E+02  0.100000E-01    5    13477
   2947  0.29690000E+02  0.100000E-01    5    13482
   2948  0.29700000E+02  0.100000E-01    5    13487
   2949  0.29710000E+02  0.100000E-01    4    13491
   2950  0.29720000E+02  0.100000E-01    5    13496
   2951  0.29730000E+02  0.100000E-01    7    13503
   2952  0.29740000E+02  0.100000E-01    4    13507
   2953  0.29750000E+02  0.100000E-01    4    13511
   2954  0.29760000E+02  0.100000E-01    5    13516
   2955  0.29770000E+02  0.100000E-01    5    13521
   2956  0.29780000E+02  0.100000E-01    5    13526
   2957  0.29790000E+02  0.100000E-01    5    13531
   2958  0.29800000E+02  0.100000E-01    4    13535
   2959  0.29810000E+02  0.100000E-01    4    13539
   2960  0.29820000E+02  0.100000E-01    4    13543
   2961  0.29830000E+02  0.100000E-01    5    13548
   2962  0.29840000E+02  0.100000E-01    5    13553
   2963  0.29850000E+02  0.100000E-01    5    13558
   2964  0.29860000E+02  0.100000E-01    4    13562
   2965  0.29870000E+02  0.100000E-01    4    13566
   2966  0.29880000E+02  0.100000E-01    4    13570
   2967  0.29890000E+02  0.100000E-01    4    13574
   2968  0.29900000E+02  0.100000E-01    5    13579
   2969  0.29910000E+02  0.100000E-01    5    13584
   2970  0.29920000E+02  0.100000E-01    4    13588
   2971  0.29930000E+02  0.100000E-01    4    13592
   2972  0.29940000E+02  0.100000E-01    4    13596
   2973  0.29950000E+02  0.100000E-01    4    13600
   2974  0.29960000E+02  0.100000E-01    5    13605
   2975  0.29970000E+02  0.100000E-01    5    13610
   2976  0.29980000E+02  0.100000E-01    5    13615
   2977  0.29990000E+02  0.100000E-01    4    13619
   2978  0.30000000E+02  0.100000E-01    5    13624
   2979  0.30010000E+02  0.100000E-01    5    13629
   2980  0.30020000E+02  0.100000E-01    4    13633
   2981  0.30030000E+02  0.100000E-01    4    13637
   2982  0.30040000E+02  0.100000E-01    5    13642
   2983  0.30050000E+02  0.100000E-01    7    13649
   2984  0.30060000E+02  0.100000E-01    5    13654
   2985  0.30070000E+02  0.100000E-01    5    13659
   2986  0.30080000E+02  0.100000E-01    4    13663
   2987  0.30090000E+02  0.100000E-01    4    13667
   2988  0.30100000E+02  0.100000E-01    5    13672
   2989  0.30110000E+02  0.100000E-01    6    13678
   2990  0.30120000E+02  0.100000E-01    4    13682
   2991  0.30130000E+02  0.100000E-01    4    13686
   2992  0.30140000E+02  0.100000E-01    5    13691
   2993  0.30150000E+02  0.100000E-01    5    13696
   2994  0.30160000E+02  0.100000E-01    5    13701
   2995  0.30170000E+02  0.100000E-01    4    13705
   2996  0.30180000E+02  0.100000E-01    5    13710
   2997  0.30190000E+02  0.100000E-01    5    13715
   2998  0.30200000E+02  0.100000E-01    4    13719
   2999  0.30210000E+02  0.100000E-01    5    13724
   3000  0.30220000E+02  0.100000E-01    6    13730
   3001  0.30230000E+02  0.100000E-01    5    13735
   3002  0.30240000E+02  0.100000E-01    5    13740
   3003  0.30250000E+02  0.100000E-01    5    13745
   3004  0.30260000E+02  0.100000E-01    5    13750
   3005  0.30270000E+02  0.100000E-01    5    13755
   3006  0.30280000E+02  0.100000E-01    4    13759
   3007  0.30290000E+02  0.100000E-01    4    13763
   3008  0.30300000E+02  0.100000E-01    4    13767
   3009  0.30310000E+02  0.100000E-01    5    13772
   3010  0.30320000E+02  0.100000E-01    5    13777
   3011  0.30330000E+02  0.100000E-01    5    13782
   3012  0.30340000E+02  0.100000E-01    5    13787
   3013  0.30350000E+02  0.100000E-01    4    13791
   3014  0.30360000E+02  0.100000E-01    5    13796
   3015  0.30370000E+02  0.100000E-01    5    13801
   3016  0.30380000E+02  0.100000E-01    4    13805
   3017  0.30390000E+02  0.100000E-01    4    13809
   3018  0.30400000E+02  0.100000E-01    4    13813
   3019  0.30410000E+02  0.100000E-01    5    13818
   3020  0.30420000E+02  0.100000E-01    6    13824
   3021  0.30430000E+02  0.100000E-01    5    13829
   3022  0.30440000E+02  0.100000E-01    5    13834
   3023  0.30450000E+02  0.100000E-01    6    13840
   3024  0.30460000E+02  0.100000E-01    6    13846
   3025  0.30470000E+02  0.100000E-01    6    13852
   3026  0.30480000E+02  0.100000E-01    6    13858
   3027  0.30490000E+02  0.100000E-01    6    13864
   3028  0.30500000E+02  0.100000E-01    4    13868
   3029  0.30510000E+02  0.100000E-01    4    13872
   3030  0.30520000E+02  0.100000E-01    4    13876
   3031  0.30530000E+02  0.100000E-01    4    13880
   3032  0.30540000E+02  0.100000E-01    4    13884
   3033  0.30550000E+02  0.100000E-01    4    13888
   3034  0.30560000E+02  0.100000E-01    4    13892
   3035  0.30570000E+02  0.100000E-01    5    13897
   3036  0.30580000E+02  0.100000E-01    6    13903
   3037  0.30590000E+02  0.100000E-01    5    13908
   3038  0.30600000E+02  0.100000E-01    6    13914
   3039  0.30610000E+02  0.100000E-01    6    13920
   3040  0.30620000E+02  0.100000E-01    6    13926
   3041  0.30630000E+02  0.100000E-01    7    13933
   3042  0.30640000E+02  0.100000E-01    5    13938
   3043  0.30650000E+02  0.100000E-01    6    13944
   3044  0.30660000E+02  0.100000E-01    7    13951
   3045  0.30670000E+02  0.100000E-01    5    13956
   3046  0.30680000E+02  0.100000E-01    5    13961
   3047  0.30690000E+02  0.100000E-01   10    13971
   3048  0.30700000E+02  0.100000E-01    4    13975
   3049  0.30710000E+02  0.100000E-01    7    13982
   3050  0.30720000E+02  0.100000E-01    6    13988
   3051  0.30730000E+02  0.100000E-01    5    13993
   3052  0.30740000E+02  0.100000E-01    7    14000
   3053  0.30750000E+02  0.100000E-01    5    14005
   3054  0.30760000E+02  0.100000E-01   10    14015
   3055  0.30770000E+02  0.100000E-01    7    14022
   3056  0.30780000E+02  0.100000E-01    7    14029
   3057  0.30790000E+02  0.100000E-01    8    14037
   3058  0.30800000E+02  0.100000E-01   10    14047
   3059  0.30810000E+02  0.100000E-01   11    14058
   3060  0.30820000E+02  0.100000E-01    3    14061
   3061  0.30830000E+02  0.100000E-01   11    14082
   3062  0.30840000E+02  0.100000E-01   11    14093
   3063  0.30850000E+02  0.100000E-01   11    14104
   3064  0.30860000E+02  0.100000E-01   11    14115
   3065  0.30870000E+02  0.100000E-01   11    14126
   3066  0.30880000E+02  0.100000E-01   11    14137
   3067  0.30890000E+02  0.100000E-01   11    14148
   3068  0.30900000E+02  0.100000E-01   11    14159
   3069  0.30910000E+02  0.100000E-01   11    14170
end
