 FileVersion=0003


       Time         hAtm       hRoot     hKode3     hKode1      hSeep     hKode5     hKode6     hKode7     hKode8     hKode9 ... 
       [T]          [L]         [L]        [L]        [L]        [L]        [L]        [L]       [L]        [L]        [L]

        1.2385        0.0        0.0        0.0     3873.8        0.0        0.0        0.0        0.0        0.0        0.0
        1.2485        0.0        0.0        0.0     3876.0        0.0        0.0        0.0        0.0        0.0        0.0
        1.2585        0.0        0.0        0.0     3876.7        0.0        0.0        0.0        0.0        0.0        0.0
        1.2685        0.0        0.0        0.0     3875.6        0.0        0.0        0.0        0.0        0.0        0.0
        1.2785        0.0        0.0        0.0     3872.1        0.0        0.0        0.0        0.0        0.0        0.0
        1.2885        0.0        0.0        0.0     3865.0        0.0        0.0        0.0        0.0        0.0        0.0
        1.2985        0.0        0.0        0.0     3851.9        0.0        0.0        0.0        0.0        0.0        0.0
        1.3085        0.0        0.0        0.0     3824.3        0.0        0.0        0.0        0.0        0.0        0.0
        1.3185        0.0        0.0        0.0     3830.4        0.0        0.0        0.0        0.0        0.0        0.0
        1.3285        0.0        0.0        0.0     3958.2        0.0        0.0        0.0        0.0        0.0        0.0
        1.3385        0.0        0.0        0.0     3949.0        0.0        0.0        0.0        0.0        0.0        0.0
        1.3485        0.0        0.0        0.0     3960.4        0.0        0.0        0.0        0.0        0.0        0.0
        1.3585        0.0        0.0        0.0     3983.4        0.0        0.0        0.0        0.0        0.0        0.0
        1.3685        0.0        0.0        0.0     3984.6        0.0        0.0        0.0        0.0        0.0        0.0
        1.3785        0.0        0.0        0.0     3984.7        0.0        0.0        0.0        0.0        0.0        0.0
        1.3885        0.0        0.0        0.0     3983.6        0.0        0.0        0.0        0.0        0.0        0.0
        1.3985        0.0        0.0        0.0     3980.9        0.0        0.0        0.0        0.0        0.0        0.0
        1.4087        0.0        0.0        0.0     3976.1        0.0        0.0        0.0        0.0        0.0        0.0
        1.4188        0.0        0.0        0.0     3968.5        0.0        0.0        0.0        0.0        0.0        0.0
        1.4290        0.0        0.0        0.0     3955.9        0.0        0.0        0.0        0.0        0.0        0.0
        1.4391        0.0        0.0        0.0     3931.2        0.0        0.0        0.0        0.0        0.0        0.0
        1.4493        0.0        0.0        0.0     3939.2        0.0        0.0        0.0        0.0        0.0        0.0
        1.4594        0.0        0.0        0.0     3996.1        0.0        0.0        0.0        0.0        0.0        0.0
        1.4696        0.0        0.0        0.0     4034.5        0.0        0.0        0.0        0.0        0.0        0.0
        1.4797        0.0        0.0        0.0     4030.2        0.0        0.0        0.0        0.0        0.0        0.0
        1.4899        0.0        0.0        0.0     4022.6        0.0        0.0        0.0        0.0        0.0        0.0
        1.5000        0.0        0.0        0.0     4010.6        0.0        0.0        0.0        0.0        0.0        0.0
        1.5100        0.0        0.0        0.0     3981.6        0.0        0.0        0.0        0.0        0.0        0.0
        1.5200        0.0        0.0        0.0     4008.1        0.0        0.0        0.0        0.0        0.0        0.0
        1.5300        0.0        0.0        0.0     3999.5        0.0        0.0        0.0        0.0        0.0        0.0
        1.5400        0.0        0.0        0.0     3950.0        0.0        0.0        0.0        0.0        0.0        0.0
        1.5500        0.0        0.0        0.0     4066.2        0.0        0.0        0.0        0.0        0.0        0.0
        1.5600        0.0        0.0        0.0     4059.2        0.0        0.0        0.0        0.0        0.0        0.0
        1.5700        0.0        0.0        0.0     4039.3        0.0        0.0        0.0        0.0        0.0        0.0
        1.5800        0.0        0.0        0.0     4091.2        0.0        0.0        0.0        0.0        0.0        0.0
        1.5900        0.0        0.0        0.0     4101.7        0.0        0.0        0.0        0.0        0.0        0.0
        1.6000        0.0        0.0        0.0     4101.9        0.0        0.0        0.0        0.0        0.0        0.0
        1.6100        0.0        0.0        0.0     4100.9        0.0        0.0        0.0        0.0        0.0        0.0
        1.6200        0.0        0.0        0.0     4098.4        0.0        0.0        0.0        0.0        0.0        0.0
        1.6300        0.0        0.0        0.0     4093.7        0.0        0.0        0.0        0.0        0.0        0.0
        1.6400        0.0        0.0        0.0     4085.2        0.0        0.0        0.0        0.0        0.0        0.0
        1.6500        0.0        0.0        0.0     4084.3        0.0        0.0        0.0        0.0        0.0        0.0
        1.6600        0.0        0.0        0.0     4088.7        0.0        0.0        0.0        0.0        0.0        0.0
        1.6700        0.0        0.0        0.0     4087.1        0.0        0.0        0.0        0.0        0.0        0.0
        1.6800        0.0        0.0        0.0     4111.7        0.0        0.0        0.0        0.0        0.0        0.0
        1.6900        0.0        0.0        0.0     4107.3        0.0        0.0        0.0        0.0        0.0        0.0
        1.7000        0.0        0.0        0.0     4100.4        0.0        0.0        0.0        0.0        0.0        0.0
        1.7100        0.0        0.0        0.0     4089.4        0.0        0.0        0.0        0.0        0.0        0.0
        1.7200        0.0        0.0        0.0     4071.0        0.0        0.0        0.0        0.0        0.0        0.0
        1.7300        0.0        0.0        0.0     4126.9        0.0        0.0        0.0        0.0        0.0        0.0
        1.7400        0.0        0.0        0.0     4120.1        0.0        0.0        0.0        0.0        0.0        0.0
        1.7500        0.0        0.0        0.0     4110.6        0.0        0.0        0.0        0.0        0.0        0.0
        1.7600        0.0        0.0        0.0     4096.6        0.0        0.0        0.0        0.0        0.0        0.0
        1.7700        0.0        0.0        0.0     4072.8        0.0        0.0        0.0        0.0        0.0        0.0
        1.7800        0.0        0.0        0.0     4069.1        0.0        0.0        0.0        0.0        0.0        0.0
        1.7900        0.0        0.0        0.0     4126.1        0.0        0.0        0.0        0.0        0.0        0.0
        1.8000        0.0        0.0        0.0     4107.1        0.0        0.0        0.0        0.0        0.0        0.0
        1.8100        0.0        0.0        0.0     4129.9        0.0        0.0        0.0        0.0        0.0        0.0
        1.8200        0.0        0.0        0.0     4165.1        0.0        0.0        0.0        0.0        0.0        0.0
        1.8300        0.0        0.0        0.0     4156.1        0.0        0.0        0.0        0.0        0.0        0.0
        1.8400        0.0        0.0        0.0     4139.5        0.0        0.0        0.0        0.0        0.0        0.0
        1.8500        0.0        0.0        0.0     4132.0        0.0        0.0        0.0        0.0        0.0        0.0
        1.8600        0.0        0.0        0.0     4201.2        0.0        0.0        0.0        0.0        0.0        0.0
        1.8700        0.0        0.0        0.0     4198.6        0.0        0.0        0.0        0.0        0.0        0.0
        1.8800        0.0        0.0        0.0     4194.2        0.0        0.0        0.0        0.0        0.0        0.0
        1.8900        0.0        0.0        0.0     4187.1        0.0        0.0        0.0        0.0        0.0        0.0
        1.9000        0.0        0.0        0.0     4176.3        0.0        0.0        0.0        0.0        0.0        0.0
        1.9100        0.0        0.0        0.0     4154.5        0.0        0.0        0.0        0.0        0.0        0.0
        1.9200        0.0        0.0        0.0     4173.8        0.0        0.0        0.0        0.0        0.0        0.0
        1.9300        0.0        0.0        0.0     4162.7        0.0        0.0        0.0        0.0        0.0        0.0
        1.9400        0.0        0.0        0.0     4148.3        0.0        0.0        0.0        0.0        0.0        0.0
        1.9500        0.0        0.0        0.0     4256.9        0.0        0.0        0.0        0.0        0.0        0.0
        1.9600        0.0        0.0        0.0     4259.4        0.0        0.0        0.0        0.0        0.0        0.0
        1.9700        0.0        0.0        0.0     4260.6        0.0        0.0        0.0        0.0        0.0        0.0
        1.9800        0.0        0.0        0.0     4261.0        0.0        0.0        0.0        0.0        0.0        0.0
        1.9900        0.0        0.0        0.0     4260.3        0.0        0.0        0.0        0.0        0.0        0.0
        2.0000        0.0        0.0        0.0     4258.5        0.0        0.0        0.0        0.0        0.0        0.0
        2.0100        0.0        0.0        0.0     4255.0        0.0        0.0        0.0        0.0        0.0        0.0
        2.0200        0.0        0.0        0.0     4248.2        0.0        0.0        0.0        0.0        0.0        0.0
        2.0300        0.0        0.0        0.0     4241.1        0.0        0.0        0.0        0.0        0.0        0.0
        2.0400        0.0        0.0        0.0     4257.6        0.0        0.0        0.0        0.0        0.0        0.0
        2.0500        0.0        0.0        0.0     4252.6        0.0        0.0        0.0        0.0        0.0        0.0
        2.0600        0.0        0.0        0.0     4243.1        0.0        0.0        0.0        0.0        0.0        0.0
        2.0700        0.0        0.0        0.0     4253.9        0.0        0.0        0.0        0.0        0.0        0.0
        2.0800        0.0        0.0        0.0     4267.9        0.0        0.0        0.0        0.0        0.0        0.0
        2.0900        0.0        0.0        0.0     4259.9        0.0        0.0        0.0        0.0        0.0        0.0
        2.1000        0.0        0.0        0.0     4263.1        0.0        0.0        0.0        0.0        0.0        0.0
        2.1100        0.0        0.0        0.0     4277.6        0.0        0.0        0.0        0.0        0.0        0.0
        2.1200        0.0        0.0        0.0     4268.5        0.0        0.0        0.0        0.0        0.0        0.0
        2.1300        0.0        0.0        0.0     4254.3        0.0        0.0        0.0        0.0        0.0        0.0
        2.1400        0.0        0.0        0.0     4227.5        0.0        0.0        0.0        0.0        0.0        0.0
        2.1500        0.0        0.0        0.0     4288.2        0.0        0.0        0.0        0.0        0.0        0.0
        2.1600        0.0        0.0        0.0     4302.3        0.0        0.0        0.0        0.0        0.0        0.0
        2.1700        0.0        0.0        0.0     4343.0        0.0        0.0        0.0        0.0        0.0        0.0
        2.1800        0.0        0.0        0.0     4337.2        0.0        0.0        0.0        0.0        0.0        0.0
        2.1900        0.0        0.0        0.0     4371.7        0.0        0.0        0.0        0.0        0.0        0.0
        2.2000        0.0        0.0        0.0     4385.9        0.0        0.0        0.0        0.0        0.0        0.0
        2.2100        0.0        0.0        0.0     4387.7        0.0        0.0        0.0        0.0        0.0        0.0
        2.2200        0.0        0.0        0.0     4388.7        0.0        0.0        0.0        0.0        0.0        0.0
        2.2300        0.0        0.0        0.0     4389.0        0.0        0.0        0.0        0.0        0.0        0.0
        2.2400        0.0        0.0        0.0     4388.4        0.0        0.0        0.0        0.0        0.0        0.0
        2.2500        0.0        0.0        0.0     4386.7        0.0        0.0        0.0        0.0        0.0        0.0
        2.2600        0.0        0.0        0.0     4383.4        0.0        0.0        0.0        0.0        0.0        0.0
        2.2700        0.0        0.0        0.0     4377.8        0.0        0.0        0.0        0.0        0.0        0.0
        2.2800        0.0        0.0        0.0     4368.8        0.0        0.0        0.0        0.0        0.0        0.0
        2.2900        0.0        0.0        0.0     4347.1        0.0        0.0        0.0        0.0        0.0        0.0
        2.3000        0.0        0.0        0.0     4431.4        0.0        0.0        0.0        0.0        0.0        0.0
        2.3100        0.0        0.0        0.0     4439.8        0.0        0.0        0.0        0.0        0.0        0.0
        2.3200        0.0        0.0        0.0     4434.3        0.0        0.0        0.0        0.0        0.0        0.0
        2.3300        0.0        0.0        0.0     4454.1        0.0        0.0        0.0        0.0        0.0        0.0
        2.3400        0.0        0.0        0.0     4451.2        0.0        0.0        0.0        0.0        0.0        0.0
        2.3500        0.0        0.0        0.0     4444.3        0.0        0.0        0.0        0.0        0.0        0.0
        2.3600        0.0        0.0        0.0     4453.3        0.0        0.0        0.0        0.0        0.0        0.0
        2.3700        0.0        0.0        0.0     4453.0        0.0        0.0        0.0        0.0        0.0        0.0
        2.3800        0.0        0.0        0.0     4444.9        0.0        0.0        0.0        0.0        0.0        0.0
        2.3900        0.0        0.0        0.0     4456.1        0.0        0.0        0.0        0.0        0.0        0.0
        2.4000        0.0        0.0        0.0     4474.6        0.0        0.0        0.0        0.0        0.0        0.0
        2.4100        0.0        0.0        0.0     4470.1        0.0        0.0        0.0        0.0        0.0        0.0
        2.4200        0.0        0.0        0.0     4463.0        0.0        0.0        0.0        0.0        0.0        0.0
        2.4300        0.0        0.0        0.0     4449.4        0.0        0.0        0.0        0.0        0.0        0.0
        2.4400        0.0        0.0        0.0     4469.2        0.0        0.0        0.0        0.0        0.0        0.0
        2.4500        0.0        0.0        0.0     4463.3        0.0        0.0        0.0        0.0        0.0        0.0
        2.4600        0.0        0.0        0.0     4453.1        0.0        0.0        0.0        0.0        0.0        0.0
        2.4700        0.0        0.0        0.0     4470.0        0.0        0.0        0.0        0.0        0.0        0.0
        2.4800        0.0        0.0        0.0     4480.3        0.0        0.0        0.0        0.0        0.0        0.0
        2.4900        0.0        0.0        0.0     4495.5        0.0        0.0        0.0        0.0        0.0        0.0
        2.5000        0.0        0.0        0.0     4523.8        0.0        0.0        0.0        0.0        0.0        0.0
        2.5100        0.0        0.0        0.0     4523.2        0.0        0.0        0.0        0.0        0.0        0.0
        2.5200        0.0        0.0        0.0     4521.4        0.0        0.0        0.0        0.0        0.0        0.0
        2.5300        0.0        0.0        0.0     4518.1        0.0        0.0        0.0        0.0        0.0        0.0
        2.5400        0.0        0.0        0.0     4512.6        0.0        0.0        0.0        0.0        0.0        0.0
        2.5500        0.0        0.0        0.0     4502.2        0.0        0.0        0.0        0.0        0.0        0.0
        2.5600        0.0        0.0        0.0     4480.8        0.0        0.0        0.0        0.0        0.0        0.0
        2.5700        0.0        0.0        0.0     4556.6        0.0        0.0        0.0        0.0        0.0        0.0
        2.5800        0.0        0.0        0.0     4574.5        0.0        0.0        0.0        0.0        0.0        0.0
        2.5900        0.0        0.0        0.0     4575.2        0.0        0.0        0.0        0.0        0.0        0.0
        2.6000        0.0        0.0        0.0     4575.0        0.0        0.0        0.0        0.0        0.0        0.0
        2.6100        0.0        0.0        0.0     4573.9        0.0        0.0        0.0        0.0        0.0        0.0
        2.6200        0.0        0.0        0.0     4571.6        0.0        0.0        0.0        0.0        0.0        0.0
        2.6300        0.0        0.0        0.0     4567.2        0.0        0.0        0.0        0.0        0.0        0.0
        2.6400        0.0        0.0        0.0     4562.1        0.0        0.0        0.0        0.0        0.0        0.0
        2.6500        0.0        0.0        0.0     4577.8        0.0        0.0        0.0        0.0        0.0        0.0
        2.6600        0.0        0.0        0.0     4574.7        0.0        0.0        0.0        0.0        0.0        0.0
        2.6700        0.0        0.0        0.0     4570.1        0.0        0.0        0.0        0.0        0.0        0.0
        2.6800        0.0        0.0        0.0     4563.5        0.0        0.0        0.0        0.0        0.0        0.0
        2.6900        0.0        0.0        0.0     4553.0        0.0        0.0        0.0        0.0        0.0        0.0
        2.7000        0.0        0.0        0.0     4528.2        0.0        0.0        0.0        0.0        0.0        0.0
        2.7100        0.0        0.0        0.0     4583.7        0.0        0.0        0.0        0.0        0.0        0.0
        2.7200        0.0        0.0        0.0     4588.8        0.0        0.0        0.0        0.0        0.0        0.0
        2.7300        0.0        0.0        0.0     4623.0        0.0        0.0        0.0        0.0        0.0        0.0
        2.7400        0.0        0.0        0.0     4615.0        0.0        0.0        0.0        0.0        0.0        0.0
        2.7500        0.0        0.0        0.0     4630.6        0.0        0.0        0.0        0.0        0.0        0.0
        2.7600        0.0        0.0        0.0     4657.9        0.0        0.0        0.0        0.0        0.0        0.0
        2.7700        0.0        0.0        0.0     4657.8        0.0        0.0        0.0        0.0        0.0        0.0
        2.7800        0.0        0.0        0.0     4656.5        0.0        0.0        0.0        0.0        0.0        0.0
        2.7900        0.0        0.0        0.0     4653.2        0.0        0.0        0.0        0.0        0.0        0.0
        2.8000        0.0        0.0        0.0     4640.0        0.0        0.0        0.0        0.0        0.0        0.0
        2.8100        0.0        0.0        0.0     4663.4        0.0        0.0        0.0        0.0        0.0        0.0
        2.8200        0.0        0.0        0.0     4661.5        0.0        0.0        0.0        0.0        0.0        0.0
        2.8300        0.0        0.0        0.0     4655.4        0.0        0.0        0.0        0.0        0.0        0.0
        2.8400        0.0        0.0        0.0     4654.8        0.0        0.0        0.0        0.0        0.0        0.0
        2.8500        0.0        0.0        0.0     4681.8        0.0        0.0        0.0        0.0        0.0        0.0
        2.8600        0.0        0.0        0.0     4690.9        0.0        0.0        0.0        0.0        0.0        0.0
        2.8700        0.0        0.0        0.0     4698.9        0.0        0.0        0.0        0.0        0.0        0.0
        2.8800        0.0        0.0        0.0     4699.2        0.0        0.0        0.0        0.0        0.0        0.0
        2.8900        0.0        0.0        0.0     4698.8        0.0        0.0        0.0        0.0        0.0        0.0
        2.9000        0.0        0.0        0.0     4697.7        0.0        0.0        0.0        0.0        0.0        0.0
        2.9100        0.0        0.0        0.0     4695.0        0.0        0.0        0.0        0.0        0.0        0.0
        2.9200        0.0        0.0        0.0     4684.9        0.0        0.0        0.0        0.0        0.0        0.0
        2.9300        0.0        0.0        0.0     4707.0        0.0        0.0        0.0        0.0        0.0        0.0
        2.9400        0.0        0.0        0.0     4706.1        0.0        0.0        0.0        0.0        0.0        0.0
        2.9500        0.0        0.0        0.0     4704.0        0.0        0.0        0.0        0.0        0.0        0.0
        2.9600        0.0        0.0        0.0     4701.3        0.0        0.0        0.0        0.0        0.0        0.0
        2.9700        0.0        0.0        0.0     4697.3        0.0        0.0        0.0        0.0        0.0        0.0
        2.9800        0.0        0.0        0.0     4691.5        0.0        0.0        0.0        0.0        0.0        0.0
        2.9900        0.0        0.0        0.0     4682.1        0.0        0.0        0.0        0.0        0.0        0.0
        3.0000        0.0        0.0        0.0     4680.3        0.0        0.0        0.0        0.0        0.0        0.0
        3.0100        0.0        0.0        0.0     4674.6        0.0        0.0        0.0        0.0        0.0        0.0
        3.0200        0.0        0.0        0.0     4710.4        0.0        0.0        0.0        0.0        0.0        0.0
        3.0300        0.0        0.0        0.0     4706.8        0.0        0.0        0.0        0.0        0.0        0.0
        3.0400        0.0        0.0        0.0     4701.8        0.0        0.0        0.0        0.0        0.0        0.0
        3.0500        0.0        0.0        0.0     4694.3        0.0        0.0        0.0        0.0        0.0        0.0
        3.0600        0.0        0.0        0.0     4677.8        0.0        0.0        0.0        0.0        0.0        0.0
        3.0700        0.0        0.0        0.0     4695.1        0.0        0.0        0.0        0.0        0.0        0.0
        3.0800        0.0        0.0        0.0     4720.1        0.0        0.0        0.0        0.0        0.0        0.0
        3.0900        0.0        0.0        0.0     4716.0        0.0        0.0        0.0        0.0        0.0        0.0
        3.1000        0.0        0.0        0.0     4706.9        0.0        0.0        0.0        0.0        0.0        0.0
        3.1100        0.0        0.0        0.0     4726.6        0.0        0.0        0.0        0.0        0.0        0.0
        3.1200        0.0        0.0        0.0     4720.9        0.0        0.0        0.0        0.0        0.0        0.0
        3.1300        0.0        0.0        0.0     4753.0        0.0        0.0        0.0        0.0        0.0        0.0
        3.1400        0.0        0.0        0.0     4766.0        0.0        0.0        0.0        0.0        0.0        0.0
        3.1500        0.0        0.0        0.0     4762.9        0.0        0.0        0.0        0.0        0.0        0.0
        3.1600        0.0        0.0        0.0     4761.4        0.0        0.0        0.0        0.0        0.0        0.0
        3.1700        0.0        0.0        0.0     4765.2        0.0        0.0        0.0        0.0        0.0        0.0
        3.1800        0.0        0.0        0.0     4761.9        0.0        0.0        0.0        0.0        0.0        0.0
        3.1900        0.0        0.0        0.0     4756.9        0.0        0.0        0.0        0.0        0.0        0.0
        3.2000        0.0        0.0        0.0     4747.2        0.0        0.0        0.0        0.0        0.0        0.0
        3.2100        0.0        0.0        0.0     4764.8        0.0        0.0        0.0        0.0        0.0        0.0
        3.2200        0.0        0.0        0.0     4769.5        0.0        0.0        0.0        0.0        0.0        0.0
        3.2300        0.0        0.0        0.0     4756.5        0.0        0.0        0.0        0.0        0.0        0.0
        3.2400        0.0        0.0        0.0     4774.8        0.0        0.0        0.0        0.0        0.0        0.0
        3.2500        0.0        0.0        0.0     4790.7        0.0        0.0        0.0        0.0        0.0        0.0
        3.2600        0.0        0.0        0.0     4788.6        0.0        0.0        0.0        0.0        0.0        0.0
        3.2700        0.0        0.0        0.0     4784.4        0.0        0.0        0.0        0.0        0.0        0.0
        3.2800        0.0        0.0        0.0     4772.8        0.0        0.0        0.0        0.0        0.0        0.0
        3.2900        0.0        0.0        0.0     4789.7        0.0        0.0        0.0        0.0        0.0        0.0
        3.3000        0.0        0.0        0.0     4796.2        0.0        0.0        0.0        0.0        0.0        0.0
        3.3100        0.0        0.0        0.0     4792.2        0.0        0.0        0.0        0.0        0.0        0.0
        3.3200        0.0        0.0        0.0     4785.9        0.0        0.0        0.0        0.0        0.0        0.0
        3.3300        0.0        0.0        0.0     4768.9        0.0        0.0        0.0        0.0        0.0        0.0
        3.3400        0.0        0.0        0.0     4780.4        0.0        0.0        0.0        0.0        0.0        0.0
        3.3500        0.0        0.0        0.0     4827.1        0.0        0.0        0.0        0.0        0.0        0.0
        3.3600        0.0        0.0        0.0     4828.7        0.0        0.0        0.0        0.0        0.0        0.0
        3.3700        0.0        0.0        0.0     4818.1        0.0        0.0        0.0        0.0        0.0        0.0
        3.3800        0.0        0.0        0.0     4849.1        0.0        0.0        0.0        0.0        0.0        0.0
        3.3900        0.0        0.0        0.0     4882.4        0.0        0.0        0.0        0.0        0.0        0.0
        3.4000        0.0        0.0        0.0     4874.5        0.0        0.0        0.0        0.0        0.0        0.0
        3.4100        0.0        0.0        0.0     4889.0        0.0        0.0        0.0        0.0        0.0        0.0
        3.4200        0.0        0.0        0.0     4909.9        0.0        0.0        0.0        0.0        0.0        0.0
        3.4300        0.0        0.0        0.0     4905.7        0.0        0.0        0.0        0.0        0.0        0.0
        3.4400        0.0        0.0        0.0     4917.7        0.0        0.0        0.0        0.0        0.0        0.0
        3.4500        0.0        0.0        0.0     4955.8        0.0        0.0        0.0        0.0        0.0        0.0
        3.4600        0.0        0.0        0.0     4948.6        0.0        0.0        0.0        0.0        0.0        0.0
        3.4700        0.0        0.0        0.0     4944.6        0.0        0.0        0.0        0.0        0.0        0.0
        3.4800        0.0        0.0        0.0     5043.8        0.0        0.0        0.0        0.0        0.0        0.0
        3.4900        0.0        0.0        0.0     5045.4        0.0        0.0        0.0        0.0        0.0        0.0
        3.5000        0.0        0.0        0.0     5046.3        0.0        0.0        0.0        0.0        0.0        0.0
        3.5100        0.0        0.0        0.0     5046.6        0.0        0.0        0.0        0.0        0.0        0.0
        3.5200        0.0        0.0        0.0     5045.9        0.0        0.0        0.0        0.0        0.0        0.0
        3.5300        0.0        0.0        0.0     5043.8        0.0        0.0        0.0        0.0        0.0        0.0
        3.5400        0.0        0.0        0.0     5039.9        0.0        0.0        0.0        0.0        0.0        0.0
        3.5500        0.0        0.0        0.0     5032.5        0.0        0.0        0.0        0.0        0.0        0.0
        3.5600        0.0        0.0        0.0     5060.4        0.0        0.0        0.0        0.0        0.0        0.0
        3.5700        0.0        0.0        0.0     5051.2        0.0        0.0        0.0        0.0        0.0        0.0
        3.5800        0.0        0.0        0.0     5057.6        0.0        0.0        0.0        0.0        0.0        0.0
        3.5900        0.0        0.0        0.0     5089.9        0.0        0.0        0.0        0.0        0.0        0.0
        3.6000        0.0        0.0        0.0     5138.0        0.0        0.0        0.0        0.0        0.0        0.0
        3.6100        0.0        0.0        0.0     5139.6        0.0        0.0        0.0        0.0        0.0        0.0
        3.6200        0.0        0.0        0.0     5140.6        0.0        0.0        0.0        0.0        0.0        0.0
        3.6300        0.0        0.0        0.0     5141.0        0.0        0.0        0.0        0.0        0.0        0.0
        3.6400        0.0        0.0        0.0     5141.0        0.0        0.0        0.0        0.0        0.0        0.0
        3.6500        0.0        0.0        0.0     5140.1        0.0        0.0        0.0        0.0        0.0        0.0
        3.6600        0.0        0.0        0.0     5138.1        0.0        0.0        0.0        0.0        0.0        0.0
        3.6700        0.0        0.0        0.0     5134.7        0.0        0.0        0.0        0.0        0.0        0.0
        3.6800        0.0        0.0        0.0     5127.5        0.0        0.0        0.0        0.0        0.0        0.0
        3.6900        0.0        0.0        0.0     5139.1        0.0        0.0        0.0        0.0        0.0        0.0
        3.7000        0.0        0.0        0.0     5170.9        0.0        0.0        0.0        0.0        0.0        0.0
        3.7100        0.0        0.0        0.0     5170.4        0.0        0.0        0.0        0.0        0.0        0.0
        3.7200        0.0        0.0        0.0     5169.1        0.0        0.0        0.0        0.0        0.0        0.0
        3.7300        0.0        0.0        0.0     5166.8        0.0        0.0        0.0        0.0        0.0        0.0
        3.7400        0.0        0.0        0.0     5162.9        0.0        0.0        0.0        0.0        0.0        0.0
